A1,A6,A15,A18,A25,A27,A28,A36,A47,A49,A53,A54,A62,A65,A71,A73,A76,A77,A79,A84,A88,A95,label
2.5871391,0.2281523,0.21010722,0.19255763,2.5732553,0.483161,0.9356835,0.25165945,0.52986956,2.5780306,0.60068595,0.26920593,3.0354514,0.72593653,0.41099596,2.67086,0.88401824,0.5100915,2.63663,0.29460475,0.904111,0.7057326,MDD
2.6301448,0.27432317,1.0259159,0.266617,2.6246684,1.3472544,0.797658,0.17505619,0.42434555,2.6217043,0.44091204,0.1433378,2.913551,0.6142605,0.55492556,2.5679355,0.8213427,0.16809833,2.6146166,0.18370526,0.87394387,0.61555004,MDD
2.605424,0.21370667,1.2140806,0.17304485,2.6230764,1.3603885,0.780542,0.25485334,0.45668712,2.634763,0.6133232,0.17551152,2.9586716,0.48804095,0.59394336,2.635128,0.8459585,0.66268677,2.622794,0.24490143,0.8003513,0.5647255,MDD
2.6225307,0.15733731,0.8484766,0.26571056,2.6275496,0.52587384,0.8526426,0.22217876,0.44561312,2.6300454,0.6467396,0.1630354,2.8310776,0.5951889,0.5479132,2.6074467,0.8588665,0.49888402,2.6098542,0.30398974,0.8170232,0.42453474,MDD
2.6117568,0.22576495,0.84798735,0.27556947,2.6269639,0.4663437,0.7897335,0.2712056,0.59197634,2.630881,0.63429326,0.20310748,2.1660616,0.68532413,0.6666335,2.6323192,0.80165786,0.5660718,2.6263835,0.20787075,0.9211211,0.57520765,MDD
2.6295643,0.18182197,0.9724105,0.25126088,2.64013,0.718365,0.9093802,0.22157878,0.57715213,2.635646,0.4543125,0.20548406,2.6586833,0.6206333,0.6427385,2.594287,0.84351575,0.5109583,2.6241457,0.18159738,0.85900664,0.47796547,MDD
2.6169443,0.2681547,0.35149983,0.22567482,2.5726225,0.26493543,0.9186049,0.29679933,0.5015009,2.6144223,0.37387493,0.22356136,3.0567894,0.66122395,0.48775452,2.5701532,0.8255998,0.5388018,2.6008663,0.20086795,0.9040763,0.6069725,MDD
2.683374,0.21295583,0.3215261,0.17114165,2.577694,0.6084299,0.986155,0.2206401,0.4940528,2.5435615,0.61765814,0.2905538,3.59911,0.57579803,0.4917463,2.6256983,0.9634085,0.642449,2.576593,0.22181383,1.0095859,0.5868342,MDD
2.6125119,0.19719587,0.6381454,0.19312033,2.598732,1.2703474,0.8981286,0.3079183,0.5446112,2.6183584,0.5201777,0.2384208,2.9733765,0.52871346,0.49915448,2.6200497,0.85638905,0.48868805,2.6311464,0.2065995,0.84433216,0.5305834,MDD
2.61158,0.3925265,0.8941023,0.2369083,2.618815,1.1104169,0.89070445,0.27229545,0.60509706,2.6168501,0.57184017,0.27369106,3.3839364,0.5266674,0.5254806,2.620664,0.92679596,0.47176662,2.6282637,0.29626372,0.9261809,0.5763648,MDD
2.618076,0.21039201,1.2921611,0.24300157,2.6283305,1.1119298,0.805708,0.24280588,0.5463064,2.6146328,0.5361089,0.15376844,2.5217428,0.5056305,0.6444956,2.6224833,0.8173631,0.59475774,2.6163816,0.2750449,0.8649843,0.5889551,MDD
2.596111,0.2952507,1.5722823,0.23145652,2.6259835,0.75489306,0.8318853,0.21819645,0.5422429,2.6230752,0.4267742,0.16587846,2.6473634,0.60279566,0.5408305,2.6216877,0.7703144,0.63517916,2.6221046,0.181765,0.84955144,0.54194075,MDD
2.6288106,0.25713307,0.8778781,0.2703786,2.6266482,0.8931826,0.86724234,0.24824362,0.4973727,2.6332114,0.49676782,0.21470027,3.0478265,0.44368288,0.53941864,2.627623,0.852199,0.61062855,2.621374,0.30297968,0.90052664,0.553226,MDD
2.5815153,0.27244288,0.45260644,0.23608565,2.6231704,1.0219584,0.825893,0.31244344,0.560068,2.6293921,0.64669484,0.2162703,2.4921818,0.7016353,0.53285474,2.6329107,0.78245884,0.66112393,2.6246889,0.2711789,0.86117136,0.607007,MDD
2.6210184,0.18763502,0.6073006,0.20733997,2.6223426,0.70164263,0.7590553,0.27319583,0.50901115,2.608134,0.5882189,0.15051022,2.8428788,0.49213365,0.56155974,2.624568,0.89488864,0.57877475,2.6215131,0.22956492,0.87859243,0.60417974,MDD
2.6012614,0.21852273,1.5017211,0.27186036,2.6222484,0.7889915,0.8349158,0.16066143,0.61227876,2.6142585,0.54951364,0.15925743,2.7220323,0.4926749,0.49460223,2.6161964,0.8455667,0.60705805,2.623226,0.25484788,0.79179245,0.61344934,MDD
2.6181448,0.17003077,0.89427525,0.19510524,2.6273856,1.4637574,0.7999697,0.25846496,0.59802014,2.6261878,0.5648897,0.14242427,2.2984803,0.62356144,0.57164484,2.6090374,0.78031915,0.51762,2.6287403,0.210679,0.85306877,0.61212635,MDD
2.614681,0.1675915,0.9405884,0.19385125,2.6145134,1.2412546,0.7228732,0.25468647,0.55208504,2.6177337,0.5968236,0.1751787,2.7673874,0.5706305,0.5621465,2.620975,0.7858687,0.48194557,2.6160746,0.28482568,0.8821236,0.56993335,MDD
2.5934556,0.22810863,1.2266448,0.21659449,2.5864265,0.84152985,0.7578634,0.25342873,0.326973,2.6262362,0.5220017,0.16476664,2.9947474,0.72504234,0.67927474,2.5187044,0.8880668,0.6928774,2.597768,0.24486355,0.8907592,0.57163084,MDD
2.5181892,0.27524418,0.77058196,0.18833919,2.541859,0.5873749,0.90780413,0.31283513,0.6175971,2.6309755,0.6066888,0.23618966,3.7936912,0.61359626,0.5816886,2.5937562,0.9047364,0.5616065,2.6247878,0.16207008,0.92071503,0.59723896,MDD
2.61556,0.33890322,0.4142216,0.19594795,2.6208918,1.2598908,1.0327455,0.17926297,0.56095725,2.5604095,0.5945658,0.36161995,3.4654908,0.59748846,0.5934767,2.6620948,0.99805313,0.43005788,2.6647012,0.21357626,0.9661007,0.5514849,MDD
2.586657,0.17535529,1.4978456,0.19904222,2.5235457,0.8785145,0.9717659,0.23345561,0.602784,2.551519,0.6269498,0.33166552,3.1184092,0.5899139,0.60465014,2.6250353,0.94567865,0.63163656,2.6172194,0.1905713,0.959246,0.59536844,MDD
2.6567442,0.26917103,0.32593274,0.12623839,2.6125548,0.2892507,0.94556016,0.25019136,0.40616485,2.592279,0.48718765,0.3036623,3.6056519,0.63297987,0.4857108,2.6581712,0.9429467,0.45679685,2.6296551,0.1387356,0.951189,0.5301285,MDD
2.5478861,0.22187626,1.1649268,0.22481836,2.5802596,0.68475497,0.84392536,0.20050299,0.5120015,2.58535,0.3598641,0.14859515,2.7600474,0.6345637,0.5844903,2.6006408,0.9000124,0.43674177,2.5812871,0.1674687,0.85921824,0.4301698,MDD
2.6165164,0.13348047,0.69342333,0.20859358,2.63078,1.1017294,0.7258365,0.27252528,0.55642056,2.6190968,0.59292454,0.1518879,2.6432762,0.56018937,0.45769966,2.5865378,0.8253279,0.65662843,2.6185966,0.24386764,0.92726076,0.6387399,MDD
2.6492028,0.10438749,0.6580224,0.13296232,2.6185498,0.49818167,0.9911557,0.18177228,0.59832984,2.5244665,0.5522887,0.18440306,2.6629415,0.52834207,0.60642684,2.5306468,0.8853972,0.5527513,2.653114,0.2791806,1.0305165,0.52986246,HC
2.6504555,0.047141798,0.0667316,0.103626914,2.621177,0.3149045,0.8895318,0.10828694,0.44958234,2.6602042,0.51552045,0.14684379,1.9268523,0.47291386,0.4351367,2.6221623,0.946785,0.6110064,2.6615674,0.26538578,0.9914039,0.36936724,HC
2.624952,0.09418858,0.13554831,0.11722287,2.6571598,0.03121063,0.88469,0.13224725,0.4691456,2.6452441,0.34599817,0.14692041,2.2075,0.457763,0.30988094,2.576259,0.90020716,0.36818457,2.6482875,0.230525,0.98624194,0.44229785,HC
2.614968,0.0667901,-0.50487846,0.1351075,2.5553043,0.34008417,0.9146936,0.15036999,0.43159595,2.6317043,0.30947673,0.1534042,2.4588652,0.3923054,0.40983015,2.5846338,0.8902035,0.41665205,2.6288311,0.2727734,0.9757289,0.42242566,HC
2.6395452,0.1019516,0.25246578,0.1625774,2.4485245,0.84423625,0.96333003,0.22094949,0.60814667,2.6323617,0.4720343,0.13679655,2.4969592,0.5825884,0.44742236,2.5537043,0.8257196,0.42660922,2.6396556,0.29249617,0.989822,0.5182911,HC
2.6442845,0.11325096,0.36816564,0.2410931,2.5777915,0.762758,0.93442374,0.24674769,0.44717708,2.6439838,0.4550184,0.18753743,3.021788,0.5490973,0.63401115,2.5374837,0.8882721,0.6913191,2.6513524,0.31809106,1.0265888,0.49308366,HC
2.641053,0.11390153,0.9540943,0.18317908,2.606165,0.5582834,0.930372,0.22995402,0.64318365,2.5506701,0.6055043,0.18690199,2.4801228,0.5371992,0.60774535,2.505166,0.86215276,0.5841349,2.6204257,0.31095847,0.96307415,0.5540905,HC
2.6325216,0.22345598,0.75014246,0.29250985,2.5552135,0.6241494,0.8310824,0.22578627,0.61197656,2.5923555,0.60156053,0.21489207,3.3019056,0.53086495,0.5335459,2.5091946,0.7677201,0.5547079,2.486733,0.25428322,0.97950745,0.5213031,HC
2.5796485,0.23231824,1.1929382,0.27574378,2.5561204,1.168568,0.82256943,0.16189088,0.56429607,2.5584402,0.4844186,0.19144508,2.8616824,0.58922714,0.55247337,2.486156,0.82355833,0.58676463,2.3899379,0.26812342,0.9676412,0.6239718,HC
2.614718,0.21675579,0.99066037,0.3114452,2.4883642,0.9491286,0.9122039,0.20150194,0.58817756,2.600397,0.5019938,0.16929288,2.2099369,0.48695537,0.6765533,2.5361254,0.877095,0.36114794,2.598018,0.30339667,0.97144085,0.6248519,HC
2.6641314,0.23783405,1.2210308,0.26570287,2.607053,0.74586475,0.8384998,0.3066125,0.5565914,2.5789232,0.42708945,0.21881177,2.9996612,0.48345622,0.5539952,2.5573432,0.83411294,0.46286485,2.5642643,0.29638308,0.9289796,0.64716,HC
2.6018116,0.19924545,1.1714922,0.28270528,2.6222076,0.9701764,0.83164555,0.2700974,0.610004,2.610019,0.5937454,0.15607071,3.2632585,0.64131474,0.51593196,2.5888128,0.86939096,0.55038667,2.5897214,0.2909083,1.0001962,0.5570047,HC
2.6454954,0.22146928,1.3961197,0.18048698,2.4802475,0.87913346,0.85361016,0.2741044,0.45440936,2.5498726,0.42448905,0.26083773,2.5665429,0.54799336,0.5983279,2.4992335,0.8266023,0.61809963,2.5729775,0.21854205,1.002029,0.6531853,HC
2.5406446,0.33931795,1.1406662,0.35754204,2.6020975,1.4657799,0.83018166,0.2627926,0.5233395,2.6143756,0.5575969,0.1986604,2.9330277,0.5697453,0.5513354,2.6198258,0.84490526,0.59944373,2.5986884,0.30209488,0.9706128,0.6195998,HC
2.5331964,0.2825423,0.16358727,0.26341724,2.5959625,0.06519556,0.9110069,0.21810924,0.5413401,2.5914743,0.54364586,0.21780752,2.97398,0.6264403,0.5850628,2.5669885,0.788236,0.4690344,2.5563135,0.20497091,0.97998774,0.61785114,HC
2.6562672,0.07856358,0.9056402,0.20218077,2.578087,0.08910888,0.78340805,0.19483313,0.5680459,2.5211074,0.5889663,0.19055384,2.7906103,0.5966544,0.61635005,2.583223,0.8375567,0.5583045,2.6208754,0.16264914,0.953909,0.5091227,HC
2.6343162,0.23679173,1.2742841,0.27791652,2.4520922,1.1035229,0.8551746,0.21376325,0.53292215,2.6006145,0.4512205,0.2433239,2.9145021,0.56591207,0.525017,2.5960903,0.77612084,0.52333915,2.552068,0.20733193,0.9485474,0.53665197,HC
2.620503,0.17218095,0.59154594,0.35866028,2.4914033,0.98755187,0.9085603,0.27918762,0.64523923,2.6103916,0.638337,0.22777747,2.9020052,0.5735743,0.6768362,2.584977,0.7842138,0.49954563,2.630087,0.20461857,0.9649232,0.5879856,HC
2.6223934,0.07732954,0.59142977,0.20362546,2.553092,0.6852007,0.9182096,0.19438982,0.532878,2.43007,0.5972656,0.17750846,2.9531794,0.59428436,0.5348768,2.4557998,0.86134285,0.47077203,2.6205163,0.27057374,1.0004392,0.590081,HC
2.666137,0.104224235,-0.37613615,0.11059904,2.6578252,-0.5033007,0.92437285,0.10904653,0.49003255,2.6546059,0.56660587,0.045036186,2.2031238,0.4877482,0.6062392,2.6504395,0.89294887,0.40262586,2.6596546,0.13787898,0.99635446,0.5498484,HC
2.5704677,0.118441775,-0.4923983,0.151021,2.582067,-0.20906378,0.9713699,0.113134086,0.39315414,2.558415,0.40847772,0.11715138,2.8437617,0.42658383,0.5053994,2.56201,0.84411865,0.4248591,2.597926,0.16713485,0.9683089,0.5148067,HC
2.6142972,0.22140563,0.0814245,0.22546145,2.5796962,-0.01745235,0.9061161,0.16772716,0.51695627,2.5412784,0.47953093,0.13973507,3.1368012,0.5807943,0.51385236,2.488185,0.81495935,0.579384,2.5782673,0.3081153,1.0005641,0.48367566,HC
2.665543,0.059241287,-0.1817139,0.11782366,2.5447693,0.2625053,0.863983,0.12458698,0.49043608,2.5459049,0.5093708,0.06795281,3.0003333,0.4616413,0.52673674,2.5641727,0.8464526,0.50371045,2.6243703,0.1523568,0.88358444,0.5272639,HC
2.6825168,0.11399499,0.20557271,0.1302933,2.6426823,-0.11248369,0.8774801,0.21800852,0.547464,2.5212739,0.5822088,0.08834545,2.6509705,0.4298117,0.46543324,2.6545804,0.8988608,0.51085234,2.6484013,0.1654351,0.9066547,0.5678406,HC
2.6566155,0.10135424,0.6916006,0.19991827,2.6667824,1.3407321,0.9103844,0.23567413,0.54256004,2.5785496,0.5816457,0.15194991,2.558407,0.63331795,0.5029513,2.57906,0.7593272,0.5964893,2.5598514,0.19758919,0.9691181,0.476891,HC
2.6587682,0.10654044,0.63416183,0.19710772,2.6271975,0.72487634,0.9774127,0.23867984,0.51601774,2.55575,0.53831875,0.18915185,2.9326973,0.52637756,0.529578,2.5897162,0.78712887,0.6493462,2.6651006,0.25853473,0.99453986,0.50650024,HC
2.6361809,0.05463297,-0.6306183,0.07029105,2.6237454,-0.39840427,0.9474642,0.17270286,0.4365826,2.6480405,0.41528472,0.17326964,2.1819072,0.56414557,0.5044174,2.6279888,0.93239313,0.47567725,2.639924,0.25482088,0.9982478,0.34433854,HC
2.6621673,0.124574386,-0.04704793,0.19087067,2.577326,0.7055249,0.9798271,0.17941386,0.5808458,2.6445928,0.50995475,0.1943561,2.6883793,0.46593902,0.5280945,2.5974848,0.9020185,0.52593994,2.6597228,0.33313632,1.0123026,0.48287937,HC
2.5904114,0.08933457,0.798976,0.16805805,2.6040695,0.784692,0.9416645,0.16080889,0.47728732,2.5763607,0.4583162,0.23276953,2.8601098,0.55297446,0.5149055,2.5361652,0.9352399,0.31092325,2.6427386,0.27133247,1.024552,0.537901,HC
2.5884526,0.050390266,0.3720097,0.15415727,2.580516,0.1438484,0.98240167,0.15971738,0.44479376,2.6005685,0.555235,0.26115778,3.139106,0.57970804,0.5395459,2.616344,0.9545659,0.4624094,2.6137037,0.22166184,1.0201392,0.5811035,HC
2.6486726,0.12234373,-0.10801815,0.2396306,2.6042943,-0.15921739,0.9589075,0.18195756,0.46524963,2.626203,0.56346786,0.29643616,3.0456436,0.5657982,0.6563033,2.6054199,0.9537191,0.4835688,2.6617842,0.24561808,1.0159762,0.663943,HC
2.6288302,0.07723503,0.7081904,0.1007392,2.63701,-0.17273346,0.9431061,0.1850211,0.42946595,2.6450424,0.45560378,0.23810911,3.0412552,0.4772424,0.5182048,2.5424304,0.8990611,0.6058648,2.643212,0.30648693,1.0051227,0.52752477,HC
2.6258557,0.10341529,0.7619951,0.10268748,2.550649,0.2960319,0.8952353,0.19908483,0.45481664,2.563249,0.51005286,0.18295313,2.8659015,0.60310614,0.4227974,2.547204,0.834129,0.47974977,2.6613896,0.19817692,1.0057033,0.48356292,HC
2.6230664,0.113361984,0.9075615,0.13731365,2.53279,1.4053388,0.85174733,0.17814308,0.5194619,2.5806017,0.48302767,0.2678029,2.9173365,0.6451439,0.5441101,2.5278187,0.9508236,0.52617294,2.5921054,0.3632482,1.0098218,0.5507494,HC
2.6374905,0.2809053,0.2066708,0.24087954,2.5013263,0.5095417,0.9290417,0.21511006,0.6526172,2.581927,0.58106935,0.23455359,3.3643107,0.5760646,0.6677978,2.4873173,0.9445617,0.4893604,2.6726246,0.3629886,1.002998,0.42080137,HC
2.6153135,0.06596728,0.93937176,0.14029199,2.5207171,0.84043556,0.9452661,0.24517892,0.49909708,2.6037211,0.49779198,0.1917784,3.3073606,0.5787,0.6531717,2.6020138,0.9379636,0.63129437,2.6018538,0.30168673,0.98739004,0.45810276,HC
2.6170092,0.05620867,-0.12096623,0.058621433,2.6321862,0.062165923,0.90210533,0.11334761,0.3166227,2.6559992,0.36700892,0.11744782,2.283854,0.46788353,0.516389,2.6191795,0.90306723,0.5288866,2.635819,0.2293329,0.9822346,0.2854457,HC
2.5971284,0.04798354,0.07156238,0.06894401,2.6014435,-0.1155085,0.873956,0.11415792,0.519633,2.6451406,0.5274373,0.14962451,2.609561,0.56630397,0.54278487,2.5152206,0.89719677,0.5163524,2.617897,0.22849318,0.9362915,0.3319002,HC
2.647921,0.16314897,0.68277824,0.22385551,2.5320635,1.0871261,0.89639086,0.2565624,0.615422,2.6026692,0.52942055,0.09756887,2.630223,0.56745636,0.49892765,2.5276763,0.8682194,0.5750902,2.655643,0.2437156,0.9460114,0.5610101,HC
2.6408029,0.2407578,0.7460994,0.2250389,2.545157,0.50083387,0.96534735,0.18712944,0.6024071,2.7030559,0.62887466,0.4474678,2.417699,0.45317242,0.52538353,2.6224728,0.97759116,0.69310063,2.694546,0.28476977,1.0597886,0.33065936,HC
2.6336048,0.41549468,1.0344968,0.2191835,2.6112862,1.172336,1.0063008,0.40038094,0.41972035,2.5245943,0.38473022,0.5345131,3.8600101,0.58026904,0.652313,2.6439283,0.9371581,0.5624328,2.655666,0.32118145,1.0400566,0.4658203,HC
2.63856,0.39561373,0.73119307,0.13968931,2.6506479,0.8860092,1.021146,0.3594774,0.481339,2.5506392,0.25320977,0.4938547,3.8511472,0.33624697,0.5255916,2.6228628,1.0216076,0.62919545,2.6778066,0.23635018,1.0143847,0.6708057,HC
2.59892,0.5000232,-0.041337013,0.31930628,2.6547236,1.071267,1.0207579,0.40203133,0.4935019,2.4743571,0.29417047,0.44498178,3.61118,0.53556955,0.7363802,2.6319084,0.99729115,0.61934406,2.6383617,0.36356753,1.0274639,0.49234653,HC
2.584135,0.32890785,0.75758475,0.25710458,2.5927384,0.8627312,1.0077852,0.40295607,0.49512902,2.5620635,0.48287642,0.35288614,3.748177,0.6097598,0.68016076,2.6399248,0.99889195,0.39327574,2.5991168,0.3138417,1.054198,0.585691,HC
2.6413643,0.34647068,0.9160191,0.3583058,2.5580907,1.1488944,1.0265013,0.4075559,0.5796989,2.530654,0.3478367,0.37956384,3.6104822,0.54584306,0.64856863,2.6035552,0.99017125,0.5182195,2.583177,0.3322089,1.0374659,0.6039675,HC
2.6646411,0.3900615,1.2669762,0.36328062,2.6317945,1.0323387,1.0176657,0.3308047,0.41920546,2.5797079,0.4117408,0.4922947,3.6639638,0.6100758,0.4892855,2.6626637,1.0164968,0.67535716,2.641631,0.27254122,1.0223567,0.490279,HC
2.65128,0.40631753,1.1289349,0.30959058,2.638739,0.8359486,1.0353342,0.41880506,0.5534459,2.5170138,0.3524404,0.5289221,3.7685885,0.54311115,0.4624589,2.55295,0.9921683,0.5820607,2.6456153,0.20776345,1.0479081,0.5478913,HC
2.6490254,0.35031518,0.10304732,0.16482414,2.6543326,0.57609516,0.9988893,0.2540259,0.69690686,2.4496117,0.34558645,0.5896329,3.8417006,0.5307791,0.6762652,2.6668587,1.0015343,0.62559265,2.6071625,0.27415764,1.0267316,0.5547271,HC
2.6314187,0.41638485,0.35188192,0.30557793,2.6506815,1.449346,0.9979443,0.40923104,0.5211159,2.6163568,0.5313962,0.5471866,3.7959352,0.49965852,0.516377,2.6686616,0.9961017,0.59920734,2.6464083,0.2923561,1.0040855,0.55554295,HC
2.6758435,0.35506335,0.3725028,0.26771384,2.5760672,0.81364864,1.0008235,0.34928456,0.37993333,2.471472,0.4770686,0.4846049,4.026517,0.4213961,0.4980972,2.6078093,0.9773709,0.5283257,2.6320035,0.2777699,1.0222851,0.69717205,HC
2.6218793,0.25500643,0.003909626,0.18846059,2.6013389,1.2180154,1.0034528,0.39096466,0.47641978,2.4954715,0.11958935,0.49625617,3.3546371,0.6171805,0.4431965,2.6750371,0.99546367,0.59569204,2.6468863,0.30253336,1.0014322,0.6024958,HC
2.6061444,0.36671537,1.0168084,0.19248657,2.6121438,1.2362933,1.005952,0.40999398,0.6312493,2.412416,0.26729152,0.46804836,3.5885272,0.44271246,0.5314305,2.6704824,1.0145096,0.72688776,2.6190362,0.34807107,1.068955,0.5911718,HC
2.6147633,0.37626222,1.1271609,0.22820228,2.6044598,0.04653025,1.038189,0.33219564,0.61219466,2.496031,0.36316082,0.447611,3.641694,0.4915506,0.32896715,2.4697468,1.0102253,0.59368044,2.6436667,0.29905006,1.028581,0.4688175,HC
2.6458185,0.22906347,0.49112388,0.23051983,2.556643,1.0317154,1.029265,0.34522587,0.48292914,2.528729,0.39541808,0.51254153,3.369742,0.5615921,0.6249675,2.6428096,1.0063137,0.6319133,2.64329,0.2660043,0.98795503,0.5827457,HC
2.6490304,0.2139259,0.3691407,0.22559258,2.6714823,0.6688321,1.0098274,0.3428558,0.45501593,2.6233714,0.54027045,0.4352591,3.183064,0.57571197,0.53552747,2.6610236,0.9663146,0.4822855,2.6745512,0.28539145,1.0337292,0.5021437,HC
2.626075,0.1118547,0.13195524,0.12080186,2.6404836,0.70362604,0.98808634,0.2634117,0.74637675,2.4943871,0.5895095,0.36909539,3.3758376,0.6616867,0.51057076,2.6509287,1.0370002,0.6594729,2.6204903,0.29837772,1.0394107,0.68623185,HC
2.603628,0.12718919,0.32646745,0.2310495,2.6662416,0.72957325,1.046466,0.35578328,0.5583751,2.4745805,0.48445413,0.5045846,3.3308804,0.51594234,0.6162593,2.6298208,0.9681976,0.5167651,2.6217718,0.2585495,1.0169778,0.64111286,HC
2.6582656,0.22886497,0.20606218,0.24130513,2.6463075,1.4643555,0.99921954,0.36373764,0.588546,2.570221,0.15575835,0.5535304,3.621509,0.50490505,0.54887974,2.5747783,1.0145792,0.62598294,2.6300387,0.36126998,1.0369864,0.5618937,HC
2.6437237,0.3287954,0.28190205,0.27291936,2.6313443,0.64616734,0.9966022,0.32800364,0.47593904,2.6081734,0.1987317,0.50849175,3.7021546,0.44121334,0.32643676,2.6642094,0.9584794,0.54342365,2.5400295,0.37167576,1.0492685,0.7153862,HC
2.6567078,0.28621113,1.0232569,0.14936212,2.6780484,-0.121591136,0.97784483,0.36076096,0.6831474,2.6638227,0.5076741,0.56213135,3.6845295,0.42015114,0.6692099,2.6309233,1.0328941,0.54973984,2.6523986,0.33988655,1.0140752,0.57393986,HC
2.654664,0.26704553,-0.58669966,0.20915683,2.6436763,0.29881698,1.0080806,0.3681455,0.5536071,2.5470757,0.33576375,0.4564208,3.438055,0.66258764,0.624212,2.6623406,1.0152738,0.4777212,2.6163187,0.36347234,1.0211133,0.45606852,HC
2.6226385,0.2425132,0.314138,0.21549056,2.6471431,-0.106199235,1.0122632,0.32988542,0.3937011,2.4367251,0.27183136,0.4835293,2.8066366,0.6862498,0.537753,2.6735976,1.0262576,0.66767997,2.6473029,0.40251756,1.0604748,0.54628134,HC
2.5881748,0.3032498,0.3859663,0.20155542,2.611569,0.986603,0.9823948,0.4048633,0.672844,2.5031033,0.05490056,0.55998623,3.3472347,0.60782844,0.43052018,2.6822236,0.97295517,0.570974,2.6545982,0.38626915,1.0566355,0.6094214,HC
2.6611392,0.3654137,0.6963825,0.34599167,2.644473,0.7887614,1.0272005,0.35146233,0.32775256,2.4464092,0.30217227,0.47078297,3.5916243,0.64633054,0.501364,2.677265,1.0502398,0.70800984,2.6229742,0.42815998,1.0214291,0.59843177,HC
2.6550834,0.24882516,0.925569,0.28461036,2.6319008,0.36658195,0.9961623,0.32286203,0.41636607,2.4597654,0.3838407,0.4406956,3.3204355,0.61571467,0.7038972,2.6549563,0.9991039,0.6315676,2.6573331,0.37481412,1.0530971,0.6344461,HC
2.5914679,0.31058362,1.4434291,0.3088008,2.5905216,1.1167945,0.9981115,0.37136364,0.3226019,2.5190701,0.35688376,0.6023017,3.5203726,0.4342977,0.7189124,2.571808,1.0290723,0.5811453,2.6080472,0.36339816,1.0456619,0.6773359,HC
2.6432054,0.33331445,-0.14438923,0.32455376,2.631919,0.40211606,1.0331645,0.34502915,0.3078723,2.5346127,0.34322104,0.5012475,3.7275825,0.5836563,0.6723732,2.6100194,1.0179754,0.77674544,2.6385798,0.389931,1.0498171,0.608366,HC
2.6262853,0.28772187,-0.23420988,0.25697824,2.6283586,0.7387879,1.0077976,0.3665718,0.33466542,2.5568624,0.35419568,0.51822865,3.5187273,0.68707967,0.45239952,2.639612,1.0126663,0.51542693,2.6798618,0.32954285,1.0187155,0.70749253,HC
2.5803752,0.29484203,0.25619525,0.2575488,2.6691072,0.8970266,1.0379611,0.37486213,0.5640206,2.6324987,0.17967343,0.4233293,3.7223928,0.6154354,0.6216675,2.5760932,1.0332168,0.4982264,2.6867738,0.33982188,1.0702883,0.7358386,HC
2.6876638,0.3531879,0.34393975,0.24587654,2.6658232,0.15402414,0.9810584,0.36150336,0.55776715,2.6474135,0.4870656,0.47604746,3.7206495,0.6161888,0.66669697,2.6557894,1.0235932,0.48077986,2.625288,0.31890687,1.0270479,0.57472825,HC
2.631946,0.21573314,0.22904159,0.3471329,2.6760597,-0.03756443,0.9950093,0.33630502,0.48129806,2.5676591,0.32895073,0.46051297,3.5041249,0.65951353,0.7228016,2.6629121,1.0162394,0.6626916,2.6761608,0.34008816,1.0492934,0.5038717,HC
2.6189494,0.30055928,0.1949041,0.15759319,2.6761303,0.6842039,1.0241357,0.33615714,0.5026198,2.6699731,0.37129644,0.49832684,2.3492215,0.5822054,0.671967,2.669753,1.0380328,0.71244293,2.6690087,0.37901726,1.0353156,0.56644964,HC
2.641872,0.38054177,0.0014312792,0.1704191,2.6379597,0.039106973,1.0166198,0.34010646,0.6004602,2.3819203,0.3687696,0.48239964,3.0642893,0.71746945,0.6995755,2.6806555,1.0075256,0.47920358,2.6775703,0.25140104,1.0390643,0.62936085,HC
2.5891995,0.12619099,0.008038975,0.1210258,2.6745539,0.7747176,1.0012045,0.30474812,0.6706967,2.3857572,0.40523887,0.38945758,2.7072368,0.56453145,0.5398964,2.6561656,1.0216542,0.54099417,2.6732643,0.3698706,1.0426283,0.6053621,HC
2.6315317,0.22307904,0.124034025,0.15589724,2.6467009,0.03161731,1.0095556,0.39136937,0.5339018,2.5735376,0.37581912,0.39241272,3.6773233,0.45808432,0.39736322,2.645528,1.0242298,0.5043788,2.6439886,0.38155162,1.0164893,0.50401735,HC
2.6040018,0.21318817,0.2528869,0.12823427,2.6662889,0.75254077,0.9985683,0.27782622,0.7000617,2.5200713,0.34337816,0.46000522,3.0905805,0.58648205,0.6297516,2.5549123,1.0199858,0.6190182,2.6112995,0.35265556,1.0591424,0.6257287,HC
2.6321611,0.13732174,0.07863185,0.04583229,2.6403446,0.39378712,1.0386326,0.35747054,0.5323519,2.6806698,0.4031473,0.39128911,3.2517385,0.40731862,0.5195488,2.6176143,1.0330355,0.4587725,2.667861,0.37270233,1.0600586,0.5785648,HC
2.5874932,0.22424726,-0.06802168,0.2016222,2.676907,0.6184396,1.011346,0.1400647,0.5794888,2.6458356,0.4874047,0.5083268,2.8172154,0.7447132,0.7073497,2.6722631,1.0503145,0.49875587,2.683614,0.20866597,1.0668368,0.6346116,HC
2.6499887,0.23436594,1.4569018,0.29772067,2.581911,0.7349011,0.9582804,0.34181404,0.5056265,2.55185,0.41851598,0.26726034,3.3911057,0.5629502,0.53154343,2.6380353,0.9463596,0.5947363,2.6030977,0.31898558,1.0255675,0.5953961,HC
