A69,A109,A45,A77,A92,A89,A5,A85,A53,A59,A71,A35,A83,A65,A47,label
0.8448821902275085,0.735257625579834,0.8464986085891724,0.8697571158409119,0.1852455735206604,356.1138610839844,0.6794970631599426,0.7705104947090149,0.47180152,0.48830387,0.569381,0.5580707,0.5539958,0.5159528,0.4385297,MDD
0.7782373428344727,0.7239521145820618,0.6977553367614746,0.9167110919952391,0.2140100002288818,682.5252075195312,0.8369401097297668,0.7853186726570129,0.23291475,0.39697054,0.5679711,0.22969617,0.638521,0.69225127,0.1885974,MDD
0.9362934231758118,0.7700966000556946,0.7171591520309448,0.6205793023109436,0.3729082345962524,136.10009765625,0.7646918296813965,0.6913073658943176,0.60953987,0.63476413,0.57129353,0.70218307,0.42418352,0.50431967,0.46648955,MDD
0.5334507822990417,0.6084767580032349,0.6256458163261414,0.6280737519264221,0.4078790843486786,105.23497009277344,0.6681992411613464,0.5691419839859009,0.6179741,0.511563,0.5045252,0.5381148,0.43520936,0.4320577,0.49354166,MDD
0.6128976345062256,0.639380156993866,0.6690083146095276,0.7776535153388977,0.3281260430812835,136.08914184570312,0.6541224718093872,0.5961760878562927,0.6640816,0.57026005,0.56207913,0.76075613,0.51284903,0.4685113,0.6934535,MDD
0.6933446526527405,0.7308303117752075,0.6839064955711365,0.6540530323982239,0.252959281206131,432.6158752441406,0.793451726436615,0.7304458618164062,0.48740897,0.3551386,0.5928452,0.38854685,0.5868172,0.5696404,0.2686059,MDD
0.677978515625,0.9576614499092102,0.8237094283103943,1.0279219150543213,0.3241633474826813,169.32644653320312,1.0823712348937988,0.7920306921005249,0.5162311,0.43774325,0.35089466,0.59702003,0.494831,0.6961885,0.40487894,MDD
0.6991389989852905,0.7112812399864197,0.7682819366455078,0.676101803779602,0.2106698453426361,331.0590515136719,0.7936013340950012,0.6943698525428772,0.51474655,0.47560534,0.6965704,0.46391374,0.5514537,0.5965094,0.36607924,MDD
0.953726589679718,0.8664515614509583,0.7171431183815002,0.9807960391044616,0.166822612285614,615.2778930664062,1.0402255058288574,0.7942179441452026,0.3465577,0.41565877,0.55007786,0.2773705,0.4698562,0.63775474,0.20447066,MDD
0.6722750067710876,0.6784353852272034,0.7135579586029053,0.7333184480667114,0.3797488510608673,366.7371215820313,0.7583744525909424,0.6130291223526001,0.5869952,0.5045502,0.49340883,0.57379,0.6185319,0.19934306,0.5249399,MDD
0.7629042863845825,0.82647305727005,0.8010401129722595,0.7979581952095032,0.4248669445514679,173.1698455810547,0.6672390699386597,0.6701790690422058,0.49858168,0.31046197,0.67228705,0.49654862,0.50590444,0.50615674,0.5277814,MDD
0.6109591722488403,0.7541547417640686,0.8978284597396851,0.984229564666748,0.3217645585536957,470.0427551269531,0.7232040166854858,0.7726027369499207,0.3884364,0.35453957,0.7097046,0.50925756,0.6433028,0.63209563,0.2943187,MDD
0.9310615658760072,0.6368578672409058,0.8171937465667725,0.7146491408348083,0.4174363613128662,386.9607849121094,0.8473004698753357,0.6480923891067505,0.3793717,0.5493482,0.35444617,0.53426445,0.39939594,0.45368186,0.37505525,MDD
0.6248487234115601,0.6444986462593079,0.8988258242607117,0.9023439288139344,0.444827526807785,402.6976318359375,0.7322138547897339,0.6709967851638794,0.62515444,0.57106966,0.6797794,0.54334784,0.49059474,0.52202207,0.44901693,MDD
0.658531665802002,0.7069149017333984,0.6699301600456238,1.0093896389007568,0.3188193142414093,333.3888854980469,0.7788928747177124,0.7832196950912476,0.5866503,0.42130503,0.63878065,0.7165531,0.5068322,0.63853276,0.668174,MDD
0.7458882331848145,0.5823222994804382,0.723928689956665,0.713489294052124,0.5667287707328796,125.55472564697266,0.7036493420600891,0.6693257689476013,0.67603904,0.80325174,0.20338933,0.6063501,0.33628687,0.29143912,0.4484164,MDD
0.7447324395179749,0.6624666452407837,0.7413636445999146,0.7284401655197144,0.3915765583515167,180.32891845703125,0.7796341180801392,0.6594045162200928,0.55396974,0.5882684,0.53535324,0.81105477,0.57463706,0.7205135,0.540739,MDD
0.5630051493644714,0.5244592428207397,0.6692302227020264,0.7005252838134766,0.3700215518474579,228.6341094970703,0.6321846842765808,0.6245198845863342,0.5590304,0.59428054,0.6802816,0.57306904,0.3252661,0.5763738,0.58120286,MDD
0.6708799600601196,0.692918598651886,0.7676774263381958,0.7741460800170898,0.3613913357257843,445.5959777832031,0.7177309393882751,0.714337170124054,0.42499414,0.46826667,0.68271816,0.36681885,0.76164126,0.65745026,0.34652346,MDD
0.7192820906639099,0.715696394443512,0.7796419262886047,0.6749045848846436,0.3968642055988312,173.5965576171875,0.7269431948661804,0.7756707072257996,0.2985069,0.27452558,0.5816403,0.44516233,0.50329965,0.55194634,0.20906,MDD
0.984879732131958,0.732592761516571,0.8393665552139282,0.6640032529830933,0.5534574389457703,157.37100219726562,0.7373612523078918,0.8077444434165955,0.42503664,0.5605501,0.38350323,0.56449413,0.7806334,0.4779099,0.56072867,MDD
0.6600494384765625,0.603164553642273,0.6726374626159668,0.6785216331481934,0.4990703165531158,80.2724838256836,0.7056934237480164,0.5743258595466614,0.5616336,0.6414326,0.49359116,0.6427219,0.40071553,0.41799664,0.57956856,MDD
0.6785352826118469,0.6531779170036316,0.678697407245636,0.6791114211082458,0.4160263538360595,173.27865600585938,0.6544407606124878,0.7027252912521362,0.4172371,0.40003774,0.35169923,0.4186039,0.59457564,0.37112004,0.2565912,MDD
0.912721574306488,0.7369693517684937,0.9861220121383668,0.9950298070907592,0.2171929031610489,804.7130737304688,0.919588565826416,0.7902668118476868,0.3140844,0.28106347,0.65997505,0.35674343,0.5453419,0.66162795,0.2003947,MDD
0.6072259545326233,0.6213080883026123,0.789169430732727,0.7425481677055359,0.3554688096046448,150.3861541748047,0.6506247520446777,0.5652459859848022,0.57048887,0.5900906,0.5696868,0.5227576,0.60111487,0.1707217,0.53920484,MDD
0.595183789730072,0.691440224647522,0.7078450918197632,0.748095691204071,0.3847095966339111,307.7247314453125,0.6752384305000305,0.738138735294342,0.5678881,0.3961698,0.5240268,0.56852746,0.6534206,0.5929825,0.41104564,MDD
0.741874098777771,0.6413916349411011,0.7120425701141357,0.6628484725952148,0.4259572625160217,151.59231567382812,0.6535957455635071,0.6029760241508484,0.5114749,0.48505798,0.3059224,0.49819985,0.21545026,0.50971663,0.3755118,MDD
0.6336079239845276,0.6584511399269104,0.6942869424819946,0.6896465420722961,0.4725340902805328,184.9088897705078,0.7317430377006531,0.7015103697776794,0.5127677,0.54003954,0.49111167,0.5150111,0.5962129,0.7108376,0.47207412,MDD
0.5935623645782471,0.5597201585769653,0.7051936388015747,0.7960348129272461,0.4853183925151825,102.92967224121094,0.6565962433815002,0.6190546154975891,0.65370727,0.6503612,0.3151013,0.63835645,0.24122219,0.47151357,0.6166757,MDD
0.6801985502243042,0.6766095757484436,0.6233490109443665,0.6834210753440857,0.5416001081466675,131.23178100585938,0.7948167324066162,0.670610249042511,0.55843514,0.66733056,0.26029772,0.51509136,0.35048598,0.66508985,0.47834495,MDD
0.8418441414833069,0.6995845437049866,0.6999640464782715,1.1685835123062134,0.1391050517559051,448.0550842285156,0.9384819269180298,0.8383035063743591,0.32349697,0.29953456,0.40314528,0.6185233,0.7517926,0.46844065,0.30631763,MDD
0.8030484914779663,0.7552466988563538,0.6704092621803284,0.740256130695343,0.2000918090343475,154.47479248046875,0.76771479845047,0.6101788282394409,0.46830606,0.50747263,0.514765,0.60622686,0.5841035,0.45076662,0.5587954,MDD
0.5985226035118103,0.6009652614593506,0.7248355746269226,0.456873744726181,0.119405947625637,470.5489196777344,0.5957890748977661,0.6042344570159912,0.48396254,0.36328155,0.44478694,0.5351731,0.6278129,0.55748117,0.40731207,MDD
0.7087036967277527,0.5985768437385559,0.6195821166038513,0.6763803362846375,0.2471914887428283,129.54335021972656,0.6685963869094849,0.5318871140480042,0.5192441,0.49660933,0.5509741,0.75811243,0.5810663,0.5855394,0.5902471,MDD
0.4572582840919494,0.5530968904495239,0.5901130437850952,0.3864476978778839,0.2217167168855667,122.16573333740234,0.5919844508171082,0.4720325171947479,0.4842083,0.47874153,0.470923,0.6729882,0.48610923,0.5826252,0.5851852,MDD
0.5909175872802734,0.6694453358650208,0.5452219843864441,0.4443986415863037,0.1457236409187317,250.6536102294922,0.553504228591919,0.4912783205509186,0.62987405,0.5585678,0.5735675,0.64959234,0.61780125,0.62746596,0.4878306,MDD
0.778867244720459,0.6673386096954346,0.641548216342926,0.7886212468147278,0.1053503900766372,674.9322509765625,0.6281931400299072,0.7114048600196838,0.48080078,0.48064065,0.3973202,0.68693036,0.54297477,0.5642953,0.39097813,MDD
0.933643877506256,0.6579891443252563,0.6637830138206482,0.8875797390937805,0.1409421265125274,173.70298767089844,0.6695449352264404,0.5994634032249451,0.54724574,0.4836591,0.44255373,0.6352897,0.53185636,0.5238086,0.48165473,MDD
0.7080641984939575,0.6493711471557617,0.6560846567153931,0.6025328040122986,0.2477820217609405,41.63228225708008,0.6435676217079163,0.5432904362678528,0.583761,0.6585989,0.4817871,0.5495593,0.5729132,0.47605017,0.71613824,MDD
0.5594608783721924,0.7385138869285583,0.6128787398338318,0.4418965578079223,0.1178076043725013,504.4364929199219,0.6617213487625122,0.594414472579956,0.4955622,0.48384455,0.484248,0.72836995,0.5610312,0.5468118,0.3946753,MDD
0.7322448492050171,0.5176683664321899,0.6487413048744202,0.4807073175907135,0.2516027688980102,83.95636749267578,0.7407006621360779,0.6177434921264648,0.43240172,0.45548475,0.5944895,0.6468673,0.7081113,0.6535117,0.32431018,MDD
0.6354637145996094,0.5442454218864441,0.6159767508506775,0.488437682390213,0.2767194211483001,37.49784469604492,0.582775354385376,0.5561127662658691,0.6999417,0.5496955,0.64330256,0.6403194,0.7166875,0.5034461,0.5626472,MDD
0.6838317513465881,0.5495313405990601,0.64352947473526,0.55821293592453,0.1069580614566803,404.6917724609375,0.6465052366256714,0.5353016257286072,0.46199498,0.5288057,0.39550543,0.64915186,0.6155431,0.52071553,0.34259894,MDD
0.6185775995254517,0.6159309148788452,0.6531504392623901,0.4348209500312805,0.1929121911525726,126.1113739013672,0.6236062049865723,0.4945085644721985,0.59440124,0.5966568,0.5550552,0.67847735,0.6925725,0.60114086,0.56354654,MDD
0.6351567506790161,0.611293613910675,0.6314481496810913,0.5567153096199036,0.1394444704055786,211.3653106689453,0.6021195650100708,0.5022389888763428,0.51324594,0.5295384,0.50246906,0.6736134,0.44730565,0.5363728,0.5975407,MDD
0.6802175045013428,0.7390275597572327,0.6372671127319336,0.7135241627693176,0.1547020375728607,136.51837158203125,0.6838016510009766,0.6597347855567932,0.58312017,0.5111172,0.59490544,0.57195854,0.6631723,0.54498494,0.5006406,MDD
0.7376297116279602,0.5938361883163452,0.6491526365280151,0.5709555149078369,0.1383438855409622,251.3389587402344,0.6679807901382446,0.6266996264457703,0.5948317,0.5214152,0.5132247,0.69249797,0.6977777,0.4789311,0.4746214,MDD
0.6006425023078918,0.5919715166091919,0.5398064255714417,0.5006243586540222,0.1440890580415725,238.80860900878903,0.6522920727729797,0.5812408328056335,0.5392937,0.43136504,0.49432307,0.5901195,0.5904463,0.5797257,0.5492645,MDD
0.8020628690719604,0.6361520886421204,0.6252911686897278,0.8793752789497375,0.2137169390916824,212.75408935546875,0.7799002528190613,0.7112153172492981,0.58038944,0.51411587,0.54963547,0.6045114,0.5543133,0.4391595,0.5732745,MDD
0.6153166890144348,0.5452098846435547,0.6987261772155762,0.5402479767799377,0.147078588604927,217.45396423339844,0.5892832279205322,0.4300239086151123,0.5826883,0.5276374,0.58776075,0.71033704,0.5836193,0.538062,0.45346388,MDD
0.6746925711631775,0.5641414523124695,0.7145799398422241,0.5754451155662537,0.1972721368074417,186.25796508789065,0.6583052277565002,0.4966189265251159,0.5007618,0.53408754,0.55631113,0.64628255,0.6151379,0.50313205,0.74571127,MDD
0.5361239314079285,0.5637180209159851,0.5854372382164001,0.4395796358585357,0.2483714520931244,83.5477523803711,0.5783438086509705,0.4851730167865753,0.5882082,0.48305306,0.5066286,0.66858196,0.57477903,0.534672,0.7034427,MDD
0.5915511846542358,0.6140692234039307,0.6120965480804443,0.575101912021637,0.2486320286989212,73.0342025756836,0.6583585143089294,0.5422024130821228,0.7054999,0.5198042,0.5336325,0.5844616,0.6307378,0.5655801,0.6565207,MDD
0.6157351732254028,0.5932258367538452,0.5654011964797974,0.4598139822483063,0.2617307007312774,95.16072082519533,0.5870425701141357,0.4433923363685608,0.4993471,0.4820664,0.4910437,0.536469,0.4828713,0.4628268,0.51382595,MDD
0.6182708740234375,0.5730910301208496,0.71941077709198,0.4569455981254577,0.2362927198410034,100.19330596923828,0.6795634627342224,0.3590976595878601,0.5298822,0.6136905,0.5527569,0.6845832,0.5523728,0.57544243,0.61131287,MDD
0.6362600326538086,0.5609315037727356,0.5342289805412292,0.3773660063743591,0.2431517243385315,108.9609832763672,0.6441822648048401,0.4219402968883514,0.6111637,0.50837433,0.58506966,0.5305489,0.6172937,0.49621552,0.57829964,MDD
0.5636367797851562,0.5696455836296082,0.580718994140625,0.5249317288398743,0.2238402813673019,86.2223129272461,0.5967371463775635,0.619731068611145,0.48726732,0.45888042,0.5937037,0.6199683,0.697209,0.698631,0.49207336,MDD
0.7567222714424133,0.6301286816596985,0.6706465482711792,0.723518431186676,0.1266369372606277,172.32691955566406,0.6815156936645508,0.5297902822494507,0.5588862,0.45164117,0.44338933,0.6618114,0.6625062,0.5515254,0.45453444,MDD
0.8171733617782593,0.7274851202964783,0.6094057559967041,0.5275717377662659,0.1583644598722458,151.30653381347656,0.6543270945549011,0.5171917080879211,0.5367528,0.5274618,0.66261226,0.45955917,0.5693134,0.5021223,0.612576,MDD
0.5896217226982117,0.6626172065734863,0.5728194713592529,0.4498218894004822,0.1830917298793792,134.5656280517578,0.6528527736663818,0.4401149153709411,0.47964036,0.52683836,0.49912015,0.54341257,0.61281717,0.54177815,0.50023985,MDD
0.6707668900489807,0.6534969806671143,0.5282398462295532,0.6060234904289246,0.2137657701969146,78.78687286376953,0.6158998608589172,0.5033603310585022,0.68025523,0.51096326,0.56830347,0.4526276,0.41133636,0.6144338,0.6327708,MDD
0.5135267972946167,0.5980880856513977,0.6812312006950378,0.4472344815731048,0.1248723641037941,345.53094482421875,0.6169870495796204,0.5234888195991516,0.57331073,0.50825876,0.45476115,0.6406029,0.56674975,0.54644984,0.40211105,MDD
0.642254114151001,0.5586205124855042,0.541294515132904,0.5450583696365356,0.2603586316108703,71.14662170410156,0.5507802367210388,0.4975054264068603,0.5658935,0.59617716,0.46910584,0.5482198,0.6091242,0.5908859,0.50972885,MDD
0.5358307361602783,0.5741817951202393,0.5985711812973022,0.4468207657337188,0.2361706495285034,97.34819793701172,0.6123964190483093,0.5604175925254822,0.4977857,0.5558808,0.57411695,0.5112223,0.6707132,0.49385476,0.55063486,MDD
0.6393833756446838,0.6181239485740662,0.6722903251647949,0.7140395641326904,0.1357718855142593,247.59869384765625,0.5897759199142456,0.6338779330253601,0.54128045,0.55091447,0.51222193,0.588339,0.52115875,0.20188692,0.5073043,MDD
0.7252956628799438,0.7546257376670837,0.5772021412849426,0.4619736671447754,0.1684786230325698,215.38609313964844,0.6143379211425781,0.4563137292861938,0.6058224,0.5044491,0.59675217,0.5842977,0.5490844,0.4682884,0.54194576,MDD
0.7160066962242126,0.5998435020446777,0.6350865960121155,0.5863663554191589,0.1581380367279052,209.8604888916016,0.6848700642585754,0.5943711400032043,0.5514584,0.48313788,0.4717101,0.6396064,0.39176875,0.36040378,0.44714177,MDD
0.5650519132614136,0.6108023524284363,0.5766032338142395,0.4600559771060943,0.2518061399459839,52.93816375732422,0.6054787635803223,0.5207654237747192,0.5444639,0.46483612,0.5021251,0.37907496,0.6338671,0.4647584,0.60578805,MDD
0.6055300831794739,0.638287365436554,0.5880693197250366,0.5127781629562378,0.2204433977603912,90.30564880371094,0.6046653389930725,0.4366953074932098,0.4111066,0.53842986,0.43097022,0.5947154,0.50712615,0.451925,0.49626863,MDD
0.6403275728225708,0.7491924166679382,0.85333251953125,0.7913092374801636,0.3436231017112732,71.60408020019531,0.8720065355300903,0.5456057190895081,0.44218594,0.47381356,0.6029334,0.20936875,0.47209784,0.51451015,0.44158152,MDD
0.5556392669677734,0.5457346439361572,0.5528342127799988,0.4277463853359222,0.3638962805271148,51.00175857543945,0.527489423751831,0.4483185708522796,0.44860646,0.44117948,0.5659417,0.49091282,0.5239044,0.6548669,0.64895576,MDD
0.5393326878547668,0.5821833610534668,0.5755952000617981,0.5026262402534485,0.3820892572402954,27.319562911987305,0.6043340563774109,0.4624435603618622,0.47193778,0.5472717,0.6092805,0.5278949,0.55104953,0.51205486,0.59974986,MDD
0.5117954611778259,0.6143633723258972,0.5890876054763794,0.5259230732917786,0.3478792905807495,33.10188293457031,0.6053037047386169,0.4888358414173126,0.4674998,0.5124365,0.6285761,0.5924386,0.5336102,0.62547624,0.49494362,MDD
0.5400869250297546,0.6790923476219177,0.6214613318443298,0.4421348869800567,0.3480086624622345,53.60676574707031,0.6427828073501587,0.5245639681816101,0.41601995,0.5948587,0.5309653,0.5537891,0.5553448,0.593193,0.47637036,MDD
0.5867059826850891,0.6446395516395569,0.5801332592964172,0.625220775604248,0.4280211627483368,16.6828556060791,0.7138427495956421,0.5261621475219727,0.31591558,0.43930843,0.725079,0.6600678,0.5755289,0.6590629,0.57432234,MDD
0.5947833061218262,0.5487222075462341,0.5410839915275574,0.5153055787086487,0.3648664355278015,28.849048614501957,0.5845658183097839,0.4996330738067627,0.6698214,0.6618925,0.59808403,0.66276944,0.46545097,0.5609456,0.5808332,MDD
0.458501935005188,0.5357738733291626,0.5375754833221436,0.465750902891159,0.3926362991333008,30.93194007873535,0.5187284350395203,0.4574063122272491,0.68889946,0.56227,0.6076497,0.5495248,0.53828627,0.53297544,0.49659765,MDD
0.5421643853187561,0.546659529209137,0.5729029178619385,0.5134400129318237,0.3560799062252044,43.35948181152344,0.5883581042289734,0.4798420667648315,0.49126244,0.5889604,0.6347208,0.6565831,0.59965974,0.3881509,0.48187727,MDD
0.5042937397956848,0.5514165759086609,0.4954603314399719,0.4393421411514282,0.393038660287857,27.8535270690918,0.5700234174728394,0.4717888236045837,0.51385295,0.6120734,0.55528647,0.6558798,0.39784282,0.5292306,0.57172644,MDD
0.5265740156173706,0.6545204520225525,0.5328636765480042,0.4395098090171814,0.375922292470932,28.832365036010746,0.5698345303535461,0.4677247107028961,0.7720546,0.60871077,0.6231965,0.48696557,0.678782,0.54744166,0.62394834,MDD
0.5052276849746704,0.5374346375465393,0.553305447101593,0.4603185653686523,0.4025053679943084,40.1895866394043,0.5465404391288757,0.4837163388729095,0.42017373,0.61406505,0.3196178,0.5566908,0.60634035,0.47646043,0.6218724,MDD
0.5374980568885803,0.5739390254020691,0.5850040316581726,0.5148591995239258,0.3939491510391235,30.045135498046875,0.5995243191719055,0.4686658084392547,0.6410579,0.45358104,0.41322848,0.450922,0.61142206,0.52519447,0.5045632,MDD
0.5154723525047302,0.4928752183914184,0.5693002343177795,0.4391776323318481,0.3913215398788452,46.06663131713867,0.684169590473175,0.4296251237392425,0.4364975,0.5029038,0.34353167,0.573939,0.5635935,0.35127434,0.6739734,MDD
0.4949857592582702,0.4972051680088043,0.4895575642585754,0.44692063331604,0.3467492461204529,42.417728424072266,0.5076907873153687,0.4491440951824188,0.5975013,0.49477857,0.4658447,0.57302374,0.4533972,0.40455115,0.6005074,MDD
0.5029199719429016,0.5397399067878723,0.5026195645332336,0.4301459491252899,0.3800976276397705,53.985782623291016,0.5656638741493225,0.4240451157093048,0.40558544,0.6367304,0.42448592,0.5963173,0.6545483,0.47805148,0.5865688,MDD
0.5929672122001648,0.5732676982879639,0.5454379320144653,0.5666892528533936,0.4412713944911957,25.24322891235352,0.6785275340080261,0.5174825191497803,0.42016384,0.64969045,0.61997306,0.5330036,0.68808246,0.62117064,0.45660442,MDD
0.5383670926094055,0.5252590775489807,0.6472895741462708,0.5774403810501099,0.3862016499042511,21.390811920166016,0.666900634765625,0.5813203454017639,0.3709687,0.49906015,0.6585505,0.37623006,0.77232957,0.62919426,0.5348123,MDD
0.5593087673187256,0.6084903478622437,0.5975368618965149,0.5928891897201538,0.4001622200012207,16.00241470336914,0.7357357144355774,0.5311666131019592,0.587366,0.48092473,0.54378676,0.51108164,0.55461514,0.32853436,0.59606177,MDD
0.5761138796806335,0.5392760634422302,0.5665717720985413,0.4800091385841369,0.3375105261802673,34.46082305908203,0.6398547887802124,0.5452410578727722,0.51207006,0.6418258,0.60154474,0.49561304,0.50363874,0.5545667,0.6516048,MDD
0.5405610799789429,0.6110336780548096,0.486217051744461,0.5141960382461548,0.3624538779258728,27.647165298461918,0.6820288896560669,0.500442385673523,0.5025639,0.43500033,0.2973682,0.56326395,0.5707703,0.45928392,0.5071933,MDD
0.5425533652305603,0.4941012561321258,0.5300037860870361,0.5162323117256165,0.3356088995933532,29.895395278930664,0.5325295925140381,0.5259069204330444,0.69050676,0.44149014,0.6804613,0.6905561,0.56183517,0.6217192,0.58421624,MDD
0.5836445093154907,0.5278220772743225,0.6153261661529541,0.5325044989585876,0.3456295132637024,30.44734001159668,0.6059201955795288,0.4913707375526428,0.64524806,0.7832146,0.52787,0.5303954,0.5609789,0.57412446,0.4756642,MDD
0.5534736514091492,0.6199111342430115,0.5843751430511475,0.4937159419059753,0.3663375675678253,26.324024200439453,0.6806842684745789,0.4756987690925598,0.36308998,0.3457897,0.44129464,0.5792185,0.4461362,0.4077735,0.54230464,MDD
0.5052611231803894,0.5318590998649597,0.5818119645118713,0.6738848686218262,0.352439135313034,22.498096466064453,0.6898965835571289,0.5257028341293335,0.5921023,0.6092239,0.5278628,0.5484657,0.5706522,0.5810391,0.51690793,MDD
0.5325254797935486,0.4853330254554748,0.5574250221252441,0.548643171787262,0.3732368052005768,32.70294189453125,0.6581047177314758,0.5084598660469055,0.48147738,0.4427876,0.6049041,0.6602988,0.47890764,0.6696663,0.354518,MDD
0.5567780137062073,0.5874120593070984,0.5099515914916992,0.5418332815170288,0.3368923664093017,51.059547424316406,0.6417266130447388,0.4746641516685486,0.538499,0.55769354,0.5722435,0.65489525,0.62683487,0.7096078,0.5407339,MDD
0.5424590706825256,0.4711553752422333,0.5105562806129456,0.4594160914421081,0.3761179745197296,38.85538482666016,0.6259675621986389,0.4400878846645355,0.48444438,0.52357155,0.33053258,0.5224944,0.5442793,0.40353125,0.5245242,MDD
0.5681059956550598,0.5528209209442139,0.685124397277832,0.4756313860416412,0.3173275887966156,44.67187881469727,0.6148601770401001,0.4356718063354492,0.70459473,0.60582554,0.5058617,0.5713033,0.52304924,0.5815663,0.6305956,MDD
0.5001776218414307,0.5408144593238831,0.5368697047233582,0.5434104204177856,0.3730225563049316,37.338321685791016,0.6018938422203064,0.481389045715332,0.50533944,0.54689765,0.66980964,0.5754654,0.46730402,0.52382445,0.56918573,MDD
0.5901249051094055,0.5278380513191223,0.6420401334762573,0.6872531175613403,0.4027869999408722,30.91608238220215,0.6077859997749329,0.6230737566947937,0.42312065,0.27259666,0.60638005,0.6480518,0.5340946,0.66113794,0.4906943,MDD
0.567013144493103,0.5470781922340393,0.5335778594017029,0.4771596789360046,0.4053920805454254,30.77127265930176,0.6144868731498718,0.4693255424499511,0.5582763,0.5395328,0.5622258,0.5834842,0.5993621,0.33450916,0.5162656,MDD
0.5726936459541321,0.563800036907196,0.5419721007347107,0.5057534575462341,0.3704260289669037,35.3432731628418,0.6361241936683655,0.4809201061725616,0.52698165,0.68316334,0.5760194,0.65841603,0.4656523,0.6316201,0.597808,MDD
0.555652916431427,0.5468980073928833,0.5916932225227356,0.5601014494895935,0.3536221385002136,30.914501190185547,0.7139806747436523,0.547787070274353,0.35551313,0.36945596,0.51297987,0.795817,0.5590907,0.40804568,0.5655813,MDD
0.6269536018371582,0.6180115342140198,0.5142410397529602,0.5408337116241455,0.3723707795143127,31.143251419067383,0.6722070574760437,0.5230591297149658,0.5526527,0.6087506,0.73244077,0.48132265,0.5911085,0.7170478,0.5435445,MDD
0.51744145154953,0.6258107423782349,0.6382597088813782,0.5536465048789978,0.4204812049865722,19.29803466796875,0.5802597999572754,0.5625830292701721,0.50930136,0.7343618,0.61757153,0.6194428,0.59618133,0.7041888,0.5900142,MDD
0.5246007442474365,0.6095196008682251,0.5789103507995605,0.5130987167358398,0.3842876851558685,20.17719841003418,0.6636794805526733,0.4767782390117645,0.348869,0.3876164,0.27253348,0.4879384,0.64099395,0.6143641,0.62886375,MDD
0.5957778096199036,0.6193000078201294,0.6010947823524475,0.5808310508728027,0.3300032913684845,40.08241271972656,0.6204928159713745,0.4823261499404907,0.39358276,0.54546267,0.5359057,0.4504953,0.72146,0.48156002,0.6272847,MDD
0.5792922377586365,0.5903175473213196,0.6096847057342529,0.5329799056053162,0.3985879421234131,22.46550178527832,0.6397412419319153,0.4530100524425506,0.44671988,0.6356944,0.6212976,0.5754885,0.585753,0.5460797,0.47591355,MDD
0.6298032402992249,0.5703838467597961,0.6835606098175049,0.5762690305709839,0.2714448273181915,134.3047637939453,0.7511805891990662,0.5006905198097229,0.5905089,0.6151949,0.57187855,0.51660734,0.56768894,0.5193545,0.7329908,MDD
0.6068655848503113,0.5061887502670288,0.5906503200531006,0.523646354675293,0.2691959738731384,186.1202392578125,0.5948707461357117,0.5476499795913696,0.5590618,0.37808102,0.50065815,0.5883023,0.40313628,0.49818102,0.6554056,MDD
0.5996926426887512,0.5005775094032288,0.578130304813385,0.5775906443595886,0.282268762588501,132.93307495117188,0.5821182727813721,0.4958775043487549,0.62068355,0.64988816,0.52654755,0.51411945,0.21549352,0.5649994,0.681201,MDD
0.5741869211196899,0.5742476582527161,0.5483653545379639,0.4864779710769653,0.2781597673892975,187.6780242919922,0.650453507900238,0.4354950487613678,0.55101097,0.59726524,0.54807657,0.46753988,0.46231326,0.6142946,0.5992144,MDD
0.5532768964767456,0.5989372730255127,0.6599494218826294,0.4904272556304931,0.2546792030334472,202.05401611328125,0.7059207558631897,0.4391552209854126,0.5185158,0.56487626,0.5746969,0.50516295,0.6931396,0.58741033,0.5605045,MDD
0.5212705731391907,0.5398539900779724,0.5768558382987976,0.5059647560119629,0.2523315548896789,208.0872802734375,0.526309609413147,0.4648917615413666,0.51584905,0.57372826,0.5702904,0.58932054,0.5225594,0.3972399,0.59885234,MDD
0.600681722164154,0.5492371916770935,0.5817573070526123,0.539241373538971,0.2733669281005859,203.2691345214844,0.621738076210022,0.4751577973365783,0.55848646,0.58536524,0.6055275,0.45486015,0.6303749,0.5119895,0.57407063,MDD
0.557500958442688,0.5582097172737122,0.50115567445755,0.4894011318683624,0.2544774711132049,239.76780700683597,0.5020687580108643,0.3536236584186554,0.549229,0.6533791,0.6060817,0.5983643,0.72482556,0.510458,0.51224214,MDD
0.5832179188728333,0.6110996007919312,0.5454871654510498,0.5442540049552917,0.2504183650016784,244.13214111328125,0.4782898128032684,0.4074715375900268,0.45547813,0.64320636,0.611784,0.62492526,0.5300258,0.6058293,0.49690115,MDD
0.6373512744903564,0.6031638979911804,0.5572604537010193,0.5490363240242004,0.2648896872997284,184.1759796142578,0.5449766516685486,0.5031743049621582,0.58486766,0.47394815,0.57426006,0.59541965,0.5864371,0.552337,0.6257441,MDD
0.5921527147293091,0.5680086016654968,0.5061390995979309,0.4632854163646698,0.2781557142734527,160.46302795410156,0.5469338893890381,0.3776988089084625,0.63018715,0.6329263,0.648518,0.63239115,0.73597026,0.47381237,0.7131963,MDD
0.5825223922729492,0.5666908621788025,0.611462414264679,0.4717052280902862,0.2525372803211212,355.51776123046875,0.493079125881195,0.4188501834869385,0.71829295,0.58313775,0.59057164,0.65724874,0.6251596,0.54588884,0.5639316,MDD
